orders
order_ID,employee_ID,customer_ID,total_price,order_date
'62619f06-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f07-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f08-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f09-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f0a-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f0b-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-7'
'62619f0c-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f0d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f0e-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f0f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f10-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f11-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f12-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f13-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f14-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f15-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f16-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f17-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f18-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f19-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f1a-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f1b-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-7'
'62619f1c-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f1d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f1e-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f1f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f20-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f21-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f22-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f23-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-7'
'62619f24-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f25-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f26-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f27-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f28-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f29-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f2a-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f2b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f2c-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f2d-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-7'
'62619f2e-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f2f-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-7'
'62619f30-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f31-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f32-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f33-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f34-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f35-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-7'
'62619f36-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f37-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-7'
'62619f38-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f39-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f3a-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f3b-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-7'
'62619f3c-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f3d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f3e-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f3f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f40-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f41-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-7'
'62619f42-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f43-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f44-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f45-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-7'
'62619f46-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f47-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f48-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f49-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f4a-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f4b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f4c-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f4d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f4e-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f4f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f50-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f51-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f52-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f53-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f54-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f55-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f56-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f57-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f58-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f59-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f5a-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f5b-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-7'
'62619f5c-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f5d-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-7'
'62619f5e-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f5f-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-7'
'62619f60-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f61-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f62-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f63-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f64-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f65-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f66-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f67-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-7'
'62619f68-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f69-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f6a-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f6b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f6c-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f6d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f6e-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f6f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f70-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f71-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f72-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f73-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-7'
'62619f74-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f75-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f76-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f77-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f78-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f79-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f7a-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f7b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f7c-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f7d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f7e-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f7f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f80-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f81-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f82-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f83-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f84-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f85-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f86-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f87-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-7'
'62619f88-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f89-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f8a-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f8b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f8c-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f8d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f8e-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619f8f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f90-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f91-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-7'
'62619f92-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f93-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f94-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f95-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f96-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f97-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-7'
'62619f98-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f99-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-7'
'62619f9a-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f9b-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-7'
'62619f9c-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619f9d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619f9e-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619f9f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fa0-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619fa1-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-7'
'62619fa2-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619fa3-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fa4-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619fa5-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fa6-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619fa7-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-7'
'62619fa8-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619fa9-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619faa-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619fab-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-7'
'62619fac-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619fad-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fae-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619faf-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fb0-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619fb1-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-7'
'62619fb2-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619fb3-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fb4-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619fb5-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fb6-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619fb7-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fb8-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619fb9-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fba-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619fbb-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fbc-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619fbd-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fbe-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619fbf-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fc0-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619fc1-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fc2-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619fc3-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fc4-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619fc5-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-7'
'62619fc6-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619fc7-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fc8-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619fc9-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fca-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619fcb-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fcc-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619fcd-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fce-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619fcf-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fd0-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619fd1-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fd2-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619fd3-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fd4-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619fd5-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-7'
'62619fd6-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619fd7-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fd8-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619fd9-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fda-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619fdb-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fdc-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619fdd-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fde-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619fdf-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fe0-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619fe1-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-7'
'62619fe2-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619fe3-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-7'
'62619fe4-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619fe5-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fe6-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619fe7-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fe8-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619fe9-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fea-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619feb-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fec-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619fed-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619fee-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619fef-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619ff0-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62619ff1-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619ff2-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62619ff3-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'62619ff4-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62619ff5-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c270-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6265c271-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c272-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6265c273-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c274-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6265c275-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c276-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6265c277-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c278-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6265c279-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-7'
'6265c27a-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6265c27b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c27c-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6265c27d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c27e-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6265c27f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c280-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6265c281-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c282-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6265c283-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c284-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6265c285-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c286-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6265c287-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c288-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6265c289-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c28a-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6265c28b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c28c-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6265c28d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c28e-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6265c28f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c290-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6265c291-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c292-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6265c293-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c294-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6265c295-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c296-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6265c297-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-7'
'6265c298-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6265c299-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c29a-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6265c29b-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-7'
'6265c29c-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6265c29d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c29e-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6265c29f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c2a0-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6265c2a1-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c2a2-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6265c2a3-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c2a4-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6265c2a5-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c2a6-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6265c2a7-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c2a8-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6265c2a9-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c2aa-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6265c2ab-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
'6265c2ac-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6265c2ad-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-7'
